,phase,match_no,date,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder,total_runs,over_number
11532,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,14.4,Mitchell Marsh,Rasikh Salam Dar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,15
11533,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,14.5,Nicholas Pooran,Rasikh Salam Dar,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,15
11534,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,14.6,Nicholas Pooran,Rasikh Salam Dar,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,15
11535,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,14.6,Nicholas Pooran,Rasikh Salam Dar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,15
11536,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,15.1,Nicholas Pooran,Bhuvneshwar Kumar,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,16
11537,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,15.2,Nicholas Pooran,Bhuvneshwar Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,16
11538,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,15.3,Mitchell Marsh,Bhuvneshwar Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,16
11539,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,15.4,Nicholas Pooran,Bhuvneshwar Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,16
11540,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,15.5,Mitchell Marsh,Bhuvneshwar Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,16
11541,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,15.6,Nicholas Pooran,Bhuvneshwar Kumar,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,16
11542,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,16.1,Mitchell Marsh,Josh Hazlewood,0.0,0.0,0.0,0.0,0.0,0.0,caught,Mitchell Marsh,Jacob Bethell,0.0,17
11543,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,16.2,Rishabh Pant,Josh Hazlewood,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,17
11544,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,16.3,Rishabh Pant,Josh Hazlewood,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,17
11545,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,16.4,Rishabh Pant,Josh Hazlewood,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,17
11546,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,16.5,Rishabh Pant,Josh Hazlewood,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,17
11547,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,16.5,Rishabh Pant,Josh Hazlewood,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,17
11548,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,16.6,Rishabh Pant,Josh Hazlewood,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,17
11549,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,16.6,Rishabh Pant,Josh Hazlewood,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,17
11550,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,17.1,Nicholas Pooran,Bhuvneshwar Kumar,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,18
11551,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,17.2,Nicholas Pooran,Bhuvneshwar Kumar,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,18
11552,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,17.3,Nicholas Pooran,Bhuvneshwar Kumar,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,18
11553,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,17.4,Nicholas Pooran,Bhuvneshwar Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,18
11554,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,17.5,Rishabh Pant,Bhuvneshwar Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,18
11555,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,17.6,Nicholas Pooran,Bhuvneshwar Kumar,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,18
11556,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,18.1,Rishabh Pant,Rasikh Salam Dar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,19
11557,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,18.2,Nicholas Pooran,Rasikh Salam Dar,0.0,0.0,0.0,0.0,0.0,0.0,caught,Nicholas Pooran,Krunal Pandya,0.0,19
11558,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,18.3,Aiden Markram,Rasikh Salam Dar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,19
11559,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,18.4,Rishabh Pant,Rasikh Salam Dar,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,19
11560,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,18.5,Rishabh Pant,Rasikh Salam Dar,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,19
11561,Death Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1.0,18.6,Rishabh Pant,Rasikh Salam Dar,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,19
11562,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,0.1,Jacob Bethell,Mohammed Shami,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1
11563,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,0.1,Jacob Bethell,Mohammed Shami,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,1
11564,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,0.2,Jacob Bethell,Mohammed Shami,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1
11565,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,0.2,Jacob Bethell,Mohammed Shami,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,1
11566,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,0.3,Jacob Bethell,Mohammed Shami,0.0,2.0,0.0,1.0,0.0,0.0,,,,2.0,1
11567,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,0.3,Jacob Bethell,Mohammed Shami,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,1
11568,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,0.4,Jacob Bethell,Mohammed Shami,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,1
11569,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,0.5,Jacob Bethell,Mohammed Shami,0.0,0.0,0.0,0.0,0.0,0.0,caught,Jacob Bethell,Prince Yadav,0.0,1
11570,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,0.6,Devdutt Padikkal,Mohammed Shami,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1
11571,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,1.1,Virat Kohli,Prince Yadav,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2
11572,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,1.2,Virat Kohli,Prince Yadav,0.0,0.0,0.0,0.0,0.0,0.0,bowled,Virat Kohli,,0.0,2
11573,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,1.3,Rajat Patidar,Prince Yadav,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,2
11574,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,1.4,Devdutt Padikkal,Prince Yadav,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2
11575,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,1.5,Devdutt Padikkal,Prince Yadav,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,2
11576,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,1.6,Devdutt Padikkal,Prince Yadav,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,2
11577,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,2.1,Devdutt Padikkal,Mohammed Shami,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,3
11578,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,2.2,Rajat Patidar,Mohammed Shami,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3
11579,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,2.3,Rajat Patidar,Mohammed Shami,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3
11580,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,2.4,Rajat Patidar,Mohammed Shami,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,3
11581,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,2.5,Devdutt Padikkal,Mohammed Shami,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3
11582,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,2.6,Devdutt Padikkal,Mohammed Shami,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,3
11583,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,3.1,Devdutt Padikkal,Mayank Yadav,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4
11584,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,3.2,Devdutt Padikkal,Mayank Yadav,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,4
11585,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,3.3,Rajat Patidar,Mayank Yadav,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4
11586,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,3.4,Rajat Patidar,Mayank Yadav,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4
11587,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,3.5,Rajat Patidar,Mayank Yadav,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,4
11588,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,3.6,Rajat Patidar,Mayank Yadav,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,4
11589,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,4.1,Rajat Patidar,Mohammed Shami,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,5
11590,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,4.2,Rajat Patidar,Mohammed Shami,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5
11591,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,4.3,Rajat Patidar,Mohammed Shami,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5
11592,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,4.4,Rajat Patidar,Mohammed Shami,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,5
11593,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,4.5,Devdutt Padikkal,Mohammed Shami,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,5
11594,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,4.6,Devdutt Padikkal,Mohammed Shami,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5
11595,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,5.1,Rajat Patidar,Prince Yadav,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,6
11596,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,5.2,Devdutt Padikkal,Prince Yadav,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,6
11597,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,5.3,Devdutt Padikkal,Prince Yadav,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,6
11598,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,5.4,Rajat Patidar,Prince Yadav,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,6
11599,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,5.5,Devdutt Padikkal,Prince Yadav,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,6
11600,Powerplay,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,5.6,Devdutt Padikkal,Prince Yadav,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,6
11601,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,6.1,Devdutt Padikkal,Digvesh Singh Rathi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,7
11602,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,6.2,Rajat Patidar,Digvesh Singh Rathi,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,7
11603,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,6.3,Rajat Patidar,Digvesh Singh Rathi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,7
11604,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,6.4,Devdutt Padikkal,Digvesh Singh Rathi,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,7
11605,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,6.5,Devdutt Padikkal,Digvesh Singh Rathi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,7
11606,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,6.6,Rajat Patidar,Digvesh Singh Rathi,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,7
11607,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,7.1,Devdutt Padikkal,Mayank Yadav,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,8
11608,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,7.2,Rajat Patidar,Mayank Yadav,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8
11609,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,7.3,Rajat Patidar,Mayank Yadav,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8
11610,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,7.4,Rajat Patidar,Mayank Yadav,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,8
11611,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,7.5,Rajat Patidar,Mayank Yadav,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,8
11612,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,7.6,Rajat Patidar,Mayank Yadav,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8
11613,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,8.1,Devdutt Padikkal,Digvesh Singh Rathi,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,9
11614,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,8.2,Devdutt Padikkal,Digvesh Singh Rathi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9
11615,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,8.3,Devdutt Padikkal,Digvesh Singh Rathi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,9
11616,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,8.4,Rajat Patidar,Digvesh Singh Rathi,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,9
11617,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,8.5,Rajat Patidar,Digvesh Singh Rathi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9
11618,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,8.6,Rajat Patidar,Digvesh Singh Rathi,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,9
11619,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,9.1,Devdutt Padikkal,Mayank Yadav,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,10
11620,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,9.2,Rajat Patidar,Mayank Yadav,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,10
11621,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,9.2,Rajat Patidar,Mayank Yadav,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,10
11622,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,9.3,Rajat Patidar,Mayank Yadav,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,10
11623,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,9.4,Rajat Patidar,Mayank Yadav,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,10
11624,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,9.5,Devdutt Padikkal,Mayank Yadav,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,10
11625,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,9.6,Rajat Patidar,Mayank Yadav,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,10
11626,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,10.1,Devdutt Padikkal,Prince Yadav,0.0,0.0,0.0,0.0,0.0,0.0,caught,Devdutt Padikkal,Prince Yadav,0.0,11
11627,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,10.2,Jitesh Sharma,Prince Yadav,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,11
11628,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,10.3,Jitesh Sharma,Prince Yadav,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,11
11629,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,10.4,Rajat Patidar,Prince Yadav,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,11
11630,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,10.5,Jitesh Sharma,Prince Yadav,0.0,0.0,0.0,0.0,0.0,0.0,caught,Jitesh Sharma,Rishabh Pant,0.0,11
11631,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,10.6,Tim David,Prince Yadav,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,11
11632,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,11.1,Tim David,Shahbaz Ahmed,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,12
11633,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,11.2,Tim David,Shahbaz Ahmed,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,12
11634,Middle Overs,50.0,2026-05-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,LSG,2.0,11.3,Rajat Patidar,Shahbaz Ahmed,0.0,0.0,0.0,0.0,0.0,0.0,caught,Rajat Patidar,Aiden Markram,0.0,12
